Unnamed: 0,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID,Vehicle Type
15778,INACTIVE,CHEVROLET,TOWN AND COUNTRY,2006.0,BLUE/GREEN,Gasoline,N,MCGEE'S TRANSPORTATION SERVICES INC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,11719Charter Sightseeing,11719Charter Sightseeing
15780,ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,MOHAMMED TINEH,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,9595Livery,9595Livery
15784,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,ANN LIMOUSINE SERVICE INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7451Livery,7451Livery
15785,ACTIVE,LINCOLN,NAUTILUS,2022.0,BLACK,Gasoline,N,ULANBEK ABDRAKHMANOV,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,9319Livery,9319Livery
15788,ACTIVE,LINCOLN,MKT,2017.0,BLACK,Gasoline,N,DANAYAL LIMOUSINE INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,7463Livery,7463Livery
15789,ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,DANAYAL LIMOUSINE INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9775Livery,9775Livery
15792,ACTIVE,CADILLAC,XTS,2019.0,BLACK,Gasoline,N,TAXISI CAB AND  LIMO SERVICES LLC,CHICAGO,IL,60638.0,DIS-AFFILIATED,Owner Manager,7233Livery,7233Livery
15795,INACTIVE,FORD,E450,2011.0,WHITE,Gasoline,N,41 LEAF CONSULTING CORP,CHICAGO,IL,60603.0,DIS-AFFILIATED,Owner Manager,16924Charter Sightseeing,16924Charter Sightseeing
15797,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,ELVIRA   ERIK KYZY,CHICAGO,IL,60631.0,DIS-AFFILIATED,Owner Manager,7258Livery,7258Livery
15798,SURRENDER,LINCOLN,NAVIGATOR,2016.0,BLACK,Gasoline,N,LAL'S INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9728Livery,9728Livery
15800,RESERVED,LINCOLN,NAVIGATOR,2019.0,BLACK,Gasoline,N,LAL'S INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,8585Livery,8585Livery
15801,ACTIVE,FORD,TRANSIT,2023.0,BLACK,Gasoline,N,"ROCK LIMO SERVICE,INC.",CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,21119Charter Sightseeing,21119Charter Sightseeing
15802,VIOLATION,FORD,EXPEDITION,2021.0,BLACK,Gasoline,N,YOUR ROYAL LIMO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9739Livery,9739Livery
15810,ACTIVE,LINCOLN,CONTINENTAL,2020.0,BLACK,Gasoline,N,A LIMO FOR YOU CORPORATION,CHICAGO,IL,60613.0,DIS-AFFILIATED,Owner Manager,7203Livery,7203Livery
15811,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,6981Taxi,6981Taxi
15812,ACTIVE,LINCOLN,NAUTILUS,2022.0,BLACK,Gasoline,N,DANAYAL LIMOUSINE INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,7235Livery,7235Livery
15813,INACTIVE,FORD,F550,2012.0,WHITE,Gasoline,N,"ARIES CHARTER TRANSPORTATION, INC.",CHICAGO,IL,60624.0,DIS-AFFILIATED,Owner Manager,11461Charter Sightseeing,11461Charter Sightseeing
15816,ACTIVE,TOYOTA,COROLLA,2015.0,YELLOW,Gasoline,N,TABITI EXPRESS INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,5690Taxi,5690Taxi
15819,ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,"ASH TRAVELLERS, INC",CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,8443Livery,8443Livery
15820,INACTIVE,FORD,E250,2003.0,WHITE,Gasoline,N,SUPREME MEDICAR INC,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,5603Medicar,5603Medicar
15834,SURRENDER,HONDA,ODYSSEY,2020.0,WHITE,Gasoline,Y,JHAPS TAXI CORP,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,3418Taxi,3418Taxi
15835,INACTIVE,GILLIG,TRANSIT BUS,2014.0,BLACK,Gasoline,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,DIS-AFFILIATED,Owner Manager,10155Charter Sightseeing,10155Charter Sightseeing
15848,ACTIVE,FORD,TRANSIT BUS,2015.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,8190Medicar,8190Medicar
15851,RESERVED,FORD,E350,2012.0,BLACK,Gasoline,N,LIMO CORP OF CHICAGO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8910Charter Sightseeing,8910Charter Sightseeing
15852,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,GAZELHUSEIN LIMO SERVICE INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9083Livery,9083Livery
15854,SURRENDER,TOYOTA,CAMRY,2018.0,GRAY,Gasoline,N,CAPITAL TRANSIT LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,4534Taxi,4534Taxi
15855,ACTIVE,TOYOTA,RAV4,2019.0,BLACK,Gasoline,N,CHI-VIT INC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,2434Taxi,2434Taxi
15863,ACTIVE,LINCOLN,MKT,2019.0,BLACK,Gasoline,N,CHICAGO ELITE LIMO INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9217Livery,9217Livery
15864,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,ERA TRANSPORT SERVICES INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8984Livery,8984Livery
15867,VIOLATION,CHEVROLET,SUBURBAN,2019.0,BLACK,Gasoline,N,"AR LIMOUSINE SERVICE, INC.",CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,9869Livery,9869Livery
15871,INACTIVE,FORD,E250,2008.0,WHITE,Gasoline,N,HEALTHCARE PLUS CORPORATION,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6569Medicar,6569Medicar
15872,ACTIVE,FORD,TRANSIT,2016.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,8759Medicar,8759Medicar
15874,VIOLATION,LINCOLN,MKT,2019.0,BLACK,Gasoline,N,DAN RYAN EXPRESS LIVERY SERVICE INC,CHICAGO,IL,60620.0,DIS-AFFILIATED,Owner Manager,7397Livery,7397Livery
15879,INACTIVE,FREIGHLINE,FB65,2002.0,WHITE,Gasoline,N,EMPEROR LIMOUSINE AND PARTY BUS SERVICE LLC,CHICAGO,IL,60642.0,DIS-AFFILIATED,Owner Manager,20643Charter Sightseeing,20643Charter Sightseeing
15882,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,PREMIER FLEET CARS INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9027Livery,9027Livery
15885,INACTIVE,FORD,E150,2007.0,WHITE,Gasoline,N,Joiner Enterprises Inc,CHICAGO,IL,60649.0,DIS-AFFILIATED,Owner Manager,6759Medicar,6759Medicar
15886,RESERVED,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,VANMARC INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7396Livery,7396Livery
15887,ACTIVE,GMC,YUKON,2023.0,BLACK,Gasoline,N,"WRIGHT CHOICE LIMOUSINE, LLC",CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9842Livery,9842Livery
15888,ACTIVE,TOYOTA,SIENNA,2020.0,WHITE,Gasoline,Y,AMS CHICAGO TAXI CORP,CHICAGO,IL,60612.0,Independent1,Owner-Operator,1087Taxi,1087Taxi
15889,INACTIVE,MERCEDES,SPRINTER,2013.0,BLACK,Gasoline,N,"Timeless Image Limousine, Inc.",CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,14651Charter Sightseeing,14651Charter Sightseeing
15892,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,RIHLA TRANSPORT LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9781Livery,9781Livery
15894,ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,HAMBAL LIMOUSINE INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,8240Livery,8240Livery
15895,ACTIVE,LINCOLN,CORSAIR,2023.0,BLACK,Gasoline,N,AWANDIA TRANSPORTATION INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,9225Livery,9225Livery
15896,ACTIVE,TOYOTA,SIENNA,2015.0,YELLOW,Gasoline,N,GILMART ENTERPRISES INC.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,3895Taxi,3895Taxi
15898,RESERVED,FORD,E350,2012.0,BLACK,Gasoline,N,Did Services Inc,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,14266Charter Sightseeing,14266Charter Sightseeing
15906,ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,SIERRA LOGISTICS INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7306Livery,7306Livery
15907,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,BAHAR TRANSPORTATION INC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,8446Livery,8446Livery
15910,ACTIVE,NISSAN,ROGUE,2011.0,BURGUNDY,Gasoline,N,CROWN MED TRANSPORTATION,CHICAGO,IL,60652.0,DIS-AFFILIATED,Owner Manager,9406Medicar,9406Medicar
15911,VIOLATION,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,BO QIU,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,8904Livery,8904Livery
15920,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,BAY LIMOS LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8808Livery,8808Livery
15924,ACTIVE,TOYOTA,RAV4,2021.0,MAROON,Gasoline,N,ANAYA TRANS INC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,1730Taxi,1730Taxi
15927,ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,NOOR LIMOUSINE SERVICE INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7681Livery,7681Livery
15929,ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,E LIFE CONNECT INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,7131Livery,7131Livery
15931,ACTIVE,TOYOTA,HIGHLANDER,2019.0,WHITE/RED,Gasoline,N,"YAMAX, INC.",CHICAGO,IL,60652.0,Independent1,Owner-Operator,4747Taxi,4747Taxi
15932,ACTIVE,LINCOLN,AVIATOR,2025.0,BLACK,Gasoline,N,SOUTHWEST CHIEF LTD,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8015Livery,8015Livery
15934,ACTIVE,CHEVROLET,SUBURBAN,2019.0,BLACK,Gasoline,N,JALLATLE LIMO SERVICE INC,CHICAGO,IL,60628.0,DIS-AFFILIATED,Owner Manager,8034Livery,8034Livery
15936,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,MULTANI LIMO SERVICE INC,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,8545Livery,8545Livery
15940,VIOLATION,MERCEDES,BENZ,2018.0,BLACK,Gasoline,N,MUBARAK A HARBA,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8101Livery,8101Livery
15941,ACTIVE,KIA,SPORTAGE LX,2023.0,WHITE/BLACK/STRIPES,Gasoline,N,"YS TAXI, CORPORATION",CHICAGO,IL,60659.0,Independent1,Owner-Operator,2842Taxi,2842Taxi
15942,ACTIVE,MERCEDES,SPRINTER,2017.0,BLACK,Gasoline,N,SPRINTLL LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,23262Charter Sightseeing,23262Charter Sightseeing
15944,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,IMTIAZ MOHAMMED,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,7058Livery,7058Livery
15948,VIOLATION,SCION,XB,2015.0,WHITE,Gasoline,N,OKIES CAB CORP.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,4092Taxi,4092Taxi
15949,INACTIVE,FORD,E250,2006.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,5825Medicar,5825Medicar
15955,INACTIVE,FORD,E350,2006.0,WHITE,Gasoline,N,C W EXPRESS TRANSPORT CO,CHICAGO,IL,60620.0,DIS-AFFILIATED,Owner Manager,6384Medicar,6384Medicar
15958,ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,BELLA LIMOUSINE INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,9599Livery,9599Livery
15962,INACTIVE,FREIGHTLINER,M2 106,2014.0,WHITE,Gasoline,N,CHICAGO BUS RENTAL INC,CHICAGO,IL,60603.0,DIS-AFFILIATED,Owner Manager,14007Charter Sightseeing,14007Charter Sightseeing
15964,ACTIVE,TOYOTA,SIENNA,2014.0,WHITE,Gasoline,Y,LEGEND CAB CO,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,1239Taxi,1239Taxi
15965,INACTIVE,CHEVROLET,VENTURE,2003.0,BLACK,Gasoline,N,SUPERB SERVICES INC,CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,8329Medicar,8329Medicar
15971,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,TOWER AMBULANCE,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,5174Ambulance,5174Ambulance
15974,INACTIVE,VPG,MV-1,2011.0,BLACK,Gasoline,N,"SCR MEDICAL TRANSPORTATION, INC.",CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,13608Medicar,13608Medicar
15976,ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,JAKE J. HUANG,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,8377Livery,8377Livery
15978,ACTIVE,VPG,MV-1,2014.0,GREEN,Gasoline,Y,REX 4 INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1718Taxi,1718Taxi
15979,ACTIVE,VOLVO,S90,2021.0,BLACK,Gasoline,N,XIN ZHOU,CHICAGO,IL,60605.0,DIS-AFFILIATED,Owner Manager,7051Livery,7051Livery
15982,ACTIVE,BMW,740XI,2022.0,BLACK,Gasoline,N,CEDAR TRANSPORTATION LLC,CHICAGO,IL,60606.0,DIS-AFFILIATED,Owner Manager,7603Livery,7603Livery
15983,ACTIVE,CADILLAC,XTS,2019.0,BLACK,Gasoline,N,NIGHTSTAR INC,CHICAGO,IL,60640.0,DIS-AFFILIATED,Owner Manager,9411Livery,9411Livery
15985,INACTIVE,FORD,E250,2006.0,WHITE,Gasoline,N,HEALTHCARE PLUS CORPORATION,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6186Medicar,6186Medicar
15986,ACTIVE,DODGE,JOURNEY,2020.0,WHITE,Gasoline,N,D.L.B. CAB CO. INC.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,1408Taxi,1408Taxi
15988,ACTIVE,LINCOLN,MKT,2019.0,BLACK,Gasoline,N,"NIHAL LIMOUSINE, INC",CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,7122Livery,7122Livery
15990,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,6839Taxi,6839Taxi
15994,ACTIVE,TOYOTA,RAV4,2022.0,YELLOW,Gasoline,N,EROGU CORP,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,2359Taxi,2359Taxi
15996,ACTIVE,TOYOTA,SIENNA,2019.0,WHITE,Gasoline,Y,PHARAOH TAXI INC.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,1374Taxi,1374Taxi
16001,ACTIVE,CADILLAC,XTS,2019.0,BLACK,Gasoline,N,TAE KYUNG KEE,CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,9461Livery,9461Livery
16003,VIOLATION,TOYOTA,SIENNA,2018.0,GREEN,Gasoline,N,NECT 19 LLC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",90Taxi,90Taxi
16004,ACTIVE,CHEVROLET,SUBURBAN,2022.0,BLACK,Gasoline,N,ZALPO INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8401Livery,8401Livery
16005,VIOLATION,DODGE,GRAND CARAVAN,2014.0,WHITE,Gasoline,N,5TH AVENUE TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3209Taxi,3209Taxi
16007,ACTIVE,LINCOLN,NAVIGATOR L,2021.0,BLACK,Gasoline,N,MJ TRAVEL LLC,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,7789Livery,7789Livery
16010,VIOLATION,TOYOTA,SIENNA,2017.0,WHITE,Gasoline,N,HANIFA A. GODER,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3503Taxi,3503Taxi
16012,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Gasoline,Y,SECONDPAGE TRANSPORT INC,CHICAGO,IL,60640.0,Flash Cab Co,Owner-Operator,847Taxi,847Taxi
16017,ACTIVE,TOYOTA,SIENNA,2022.0,WHITE,Gasoline,Y,TIMIMOUN CORPORATION,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,1632Taxi,1632Taxi
16023,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,ADEL GROUND TRANSPORTATION INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7499Livery,7499Livery
16029,VIOLATION,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,OGIGA TRANSPORT INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9301Livery,9301Livery
16030,ACTIVE,TOYOTA,COROLLA,2018.0,WHITE,Gasoline,N,MALTA CAB CORP,CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,4323Taxi,4323Taxi
16032,VIOLATION,VPG,MV-1,2014.0,WHITE,Gasoline,Y,"CAROL OF ILLINOIS ENTERPRISES, INC.",CHGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,928Taxi,928Taxi
16034,ACTIVE,FORD,F150,2024.0,WHITE,Gasoline,N,SECURE TRANSPORTATION COMPANY OF ILLINOIS LLC,CHICAGO,IL,60632.0,DIS-AFFILIATED,Owner Manager,10005Medicar,10005Medicar
16035,RESERVED,FREIGHLINE,FB65,2002.0,WHITE,Gasoline,N,AVITAL PARTY BUS LLC,CHICAGO,IL,60640.0,DIS-AFFILIATED,Owner Manager,21328Charter Sightseeing,21328Charter Sightseeing
16040,VIOLATION,CHEVROLET,EQUINOX,2013.0,WHITE,Gasoline,N,SWARA INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,2787Taxi,2787Taxi
16041,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,"ASH TRAVELLERS, INC",CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,7651Livery,7651Livery
16042,ACTIVE,TOYOTA,SIENNA,2018.0,WHITE,Gasoline,Y,"FLAZ LIMO AND TAXI, INC",CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,1942Taxi,1942Taxi
16044,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,BRUCK LIMOUSINE SERVICES INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9709Livery,9709Livery
16045,VIOLATION,DODGE,CARAVAN,2005.0,WHITE,Gasoline,N,BLESSED HANDS TRANSPORTATION LLC,CHICAGO,IL,60649.0,DIS-AFFILIATED,Owner Manager,21825Medicar,21825Medicar
16047,VIOLATION,VPG,MV-1,2014.0,WHITE,Gasoline,Y,PETE TAXI COMPANY LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4108Taxi,4108Taxi
16052,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,NAMT CORPORATION,CHICAGO,IL,60647.0,DIS-AFFILIATED,Owner Manager,7150Livery,7150Livery
16054,ACTIVE,CHEVROLET,SUBURBAN,2018.0,BLACK,Gasoline,N,JERUSALEM LIMO INC.,CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,9782Livery,9782Livery
16057,ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,"GALAXY LIMOUSINE, INC.",CHICAGO,IL,60631.0,DIS-AFFILIATED,Owner Manager,9082Livery,9082Livery
16060,ACTIVE,NISSAN,ALTIMA,2016.0,BROWN,Gasoline,N,"THREE - TWELVE TAXIS, INC.",CHICAGO,IL,60608.0,INDEPENDENT4,Owner-Operator,1482Taxi,1482Taxi
16065,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,TAKPA CORP.,CHICAGO,IL,60637.0,DIS-AFFILIATED,Owner Manager,7141Livery,7141Livery
16072,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,JEAN LIMO INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8979Livery,8979Livery
16075,INACTIVE,TOYOTA,SCION,2008.0,WHITE,Gasoline,N,VJ WARE TRANSPORTATION INC,CHICAGO,IL,60628.0,DIS-AFFILIATED,Owner Manager,10832Medicar,10832Medicar
16077,VIOLATION,TOYOTA,CAMRY,2017.0,WHITE,Gasoline,N,OLGA VARELA-CHAIDEZ,CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,4642Taxi,4642Taxi
16078,ACTIVE,LINCOLN,MKT,2019.0,BLACK,Gasoline,N,AMERICAN SWIFT LIMOUSINE INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7412Livery,7412Livery
16079,INACTIVE,FORD,E350,2011.0,SILVER,Gasoline,N,"SCR MEDICAL TRANSPORTATION, INC.",CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,13248Medicar,13248Medicar
16081,INACTIVE,FREIGHTLINER,M2 106,2017.0,BLACK,Gasoline,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,DIS-AFFILIATED,Owner Manager,10014Charter Sightseeing,10014Charter Sightseeing
16082,ACTIVE,LINCOLN,NAVIGATOR,2023.0,BLACK,Gasoline,N,PAWFECT LOVE COMPANY,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,8957Livery,8957Livery
16084,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,LYLY LLC,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,8930Livery,8930Livery
16092,SURRENDER,TOYOTA,SIENNA,2014.0,WHITE,Gasoline,Y,PERFORMANCE CAB INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6211Taxi,6211Taxi
16096,ACTIVE,CADILLAC,ESCALADE,2023.0,BLACK,Gasoline,N,KUIMING DING,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,9157Livery,9157Livery
16100,ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,CHICAGO'S FINEST WORLDWIDE TRANSPORTATION GROUP,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8621Livery,8621Livery
16101,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,KAI CAO,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,7617Livery,7617Livery
16107,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,RABASALE LLC,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,8807Livery,8807Livery
16108,INACTIVE,FORD,ECONOLINE,2006.0,WHITE,Gasoline,N,PROFESSIONAL LIMOUSINE SERVICE INC,CHICAGO,IL,60614.0,DIS-AFFILIATED,Owner Manager,12193Charter Sightseeing,12193Charter Sightseeing
16109,RESERVED,GMC,YUKON,2021.0,BLACK,Gasoline,N,YLD CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,9323Livery,9323Livery
16110,INACTIVE,MERCEDES,SPRINTER,2016.0,BLACK,Gasoline,N,LIMO CORP OF CHICAGO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,18098Charter Sightseeing,18098Charter Sightseeing
16113,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,"FORREST EXPRESS, INC.",CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,8075Livery,8075Livery
16114,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,LUCKY LIVERY INC,CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,8620Livery,8620Livery
16117,INACTIVE,CHEVROLET,C5500,2007.0,SILVER,Gasoline,N,ACCESS GRANTED CHICAGO INC.,CHICAGO,IL,60617.0,DIS-AFFILIATED,Owner Manager,16753Charter Sightseeing,16753Charter Sightseeing
16118,ACTIVE,FORD,E450,2004.0,BLACK/WHITE,Gasoline,N,DEPARTUS INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,15987Charter Sightseeing,15987Charter Sightseeing
16119,ACTIVE,LINCOLN,NAUTILUS,2022.0,BLACK,Gasoline,N,NEW CHICAGOAN INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9934Livery,9934Livery
16121,ACTIVE,VOLVO,S90,2020.0,BLACK,Gasoline,N,EXECUTIVE LUXURY CHAUFFERING INC,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,9955Livery,9955Livery
16122,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,PING HE,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,8543Livery,8543Livery
16123,INACTIVE,GMC,F150,2006.0,BLACK,Gasoline,N,CEZAR GABRIEL TATARU,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,11560Charter Sightseeing,11560Charter Sightseeing
16126,ACTIVE,LINCOLN,AVIATOR,2024.0,BLACK,Gasoline,N,ECHO LIMOUSINE INC,CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,9236Livery,9236Livery
