Unnamed: 0,Public Vehicle Number,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management,Record ID,Vehicle Type
16109,9323,RESERVED,GMC,YUKON,2021.0,BLACK,Gasoline,N,YLD CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,9323Livery,9323Livery
16110,18098,INACTIVE,MERCEDES,SPRINTER,2016.0,BLACK,Gasoline,N,LIMO CORP OF CHICAGO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,18098Charter Sightseeing,18098Charter Sightseeing
16113,8075,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,"FORREST EXPRESS, INC.",CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,8075Livery,8075Livery
16114,8620,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,LUCKY LIVERY INC,CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,8620Livery,8620Livery
16117,16753,INACTIVE,CHEVROLET,C5500,2007.0,SILVER,Gasoline,N,ACCESS GRANTED CHICAGO INC.,CHICAGO,IL,60617.0,DIS-AFFILIATED,Owner Manager,16753Charter Sightseeing,16753Charter Sightseeing
16118,15987,ACTIVE,FORD,E450,2004.0,BLACK/WHITE,Gasoline,N,DEPARTUS INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,15987Charter Sightseeing,15987Charter Sightseeing
16119,9934,ACTIVE,LINCOLN,NAUTILUS,2022.0,BLACK,Gasoline,N,NEW CHICAGOAN INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9934Livery,9934Livery
16121,9955,ACTIVE,VOLVO,S90,2020.0,BLACK,Gasoline,N,EXECUTIVE LUXURY CHAUFFERING INC,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,9955Livery,9955Livery
16122,8543,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,PING HE,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,8543Livery,8543Livery
16123,11560,INACTIVE,GMC,F150,2006.0,BLACK,Gasoline,N,CEZAR GABRIEL TATARU,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,11560Charter Sightseeing,11560Charter Sightseeing
16126,9236,ACTIVE,LINCOLN,AVIATOR,2024.0,BLACK,Gasoline,N,ECHO LIMOUSINE INC,CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,9236Livery,9236Livery
16128,8411,RESERVED,LINCOLN,NAVIGATOR,2022.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,8411Livery,8411Livery
16134,9011,VIOLATION,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,AAA1 LIMOUSINE INC,CHICAGO,IL,60615.0,DIS-AFFILIATED,Owner Manager,9011Livery,9011Livery
16142,9371,RESERVED,CHEVROLET,SUBURBAN,2019.0,BLACK,Gasoline,N,NORDOSH INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9371Livery,9371Livery
16146,9376,ACTIVE,CADILLAC,ESCALADE,2023.0,BLACK,Gasoline,N,ARDA INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,9376Livery,9376Livery
16148,7963,ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,YK HOLDINGS INC.,CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,7963Livery,7963Livery
16152,9000,VIOLATION,BMW,530XE,2018.0,BLACK,Gasoline,N,BNS SERVICES INC.,CHICAGO,IL,60647.0,DIS-AFFILIATED,Owner Manager,9000Livery,9000Livery
16153,8047,RESERVED,FORD,E150,2012.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,8047Medicar,8047Medicar
16156,7688,ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,LUCKY LIVERY INC,CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,7688Livery,7688Livery
16162,7928,VIOLATION,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,BABYLON LIMOUSINE SERVICE INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7928Livery,7928Livery
16169,1562,VIOLATION,TOYOTA,CAMRY,2015.0,BLACK,Gasoline,N,LUXENATURALLE LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,1562Taxi,1562Taxi
16171,5875,ACTIVE,TOYOTA,RAV4,2018.0,WHITE,Gasoline,N,AMUNE HOLDING INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,5875Taxi,5875Taxi
16172,7624,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,O'HARE-MIDWAY LIMOUSINE SERVICE INC # 2,CHICAGO,IL,60640.0,DIS-AFFILIATED,Owner Manager,7624Livery,7624Livery
16175,9794,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,DELUXE LIMO AND TRANSPORTATION LLC,CHICAGO,IL,60634.0,DIS-AFFILIATED,Owner Manager,9794Livery,9794Livery
16178,16879,INACTIVE,FORD,E450,2003.0,BLACK,Gasoline,N,CHITOWN PARTY BUS,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,16879Charter Sightseeing,16879Charter Sightseeing
16182,2247,ACTIVE,TOYOTA,SIENNA,2019.0,WHITE,Gasoline,Y,MATTHEW'S TAXI CORP.,CHICAGO,IL,60659.0,Independent1,Owner-Operator,2247Taxi,2247Taxi
16183,8129,VIOLATION,LINCOLN,NAVIGATOR,2019.0,BLACK,Gasoline,N,PREMIER FLEET CARS INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8129Livery,8129Livery
16186,9535,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,MALIKA BOUJEMAA,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9535Livery,9535Livery
16188,9770,RESERVED,CADILLAC,XTS,2018.0,BLACK,Gasoline,N,"FABER TECHNOLOGIES CORPORATION, LTD",CHICAGO,IL,60638.0,DIS-AFFILIATED,Owner Manager,9770Livery,9770Livery
16192,8374,ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,HRI EXPRESS INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8374Livery,8374Livery
16195,8653,INACTIVE,DODGE,GRAND CARAVAN,2016.0,BLACK,Gasoline,N,Quality Med Transport Inc,CHICAGO,IL,60631.0,DIS-AFFILIATED,Owner Manager,8653Medicar,8653Medicar
16198,8398,RESERVED,GMC,YUKON,2019.0,BLACK,Gasoline,N,STARW CORPORATION,CHICAGO,IL,60647.0,DIS-AFFILIATED,Owner Manager,8398Livery,8398Livery
16199,8029,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,K&M CHICAGO INC.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,8029Livery,8029Livery
16202,16877,INACTIVE,FREIGHLINE,FB65,2002.0,WHITE,Gasoline,N,EMPEROR LIMOUSINE AND PARTY BUS SERVICE LLC,CHICAGO,IL,60642.0,DIS-AFFILIATED,Owner Manager,16877Charter Sightseeing,16877Charter Sightseeing
16203,9372,ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,WABI LIMO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,9372Livery,9372Livery
16208,8192,ACTIVE,FORD,TRANSIT BUS,2015.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,8192Medicar,8192Medicar
16209,7628,VIOLATION,LINCOLN,NAVIGATOR,2019.0,BLACK,Gasoline,N,INNERBLOOM TRANSPORT LLC,CHICAGO,IL,60642.0,DIS-AFFILIATED,Owner Manager,7628Livery,7628Livery
16215,5006,ACTIVE,TOYOTA,RAV4,2023.0,WHITE,Gasoline,N,TAULLARAJ TRANS INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,5006Taxi,5006Taxi
16220,9909,ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,9909Livery,9909Livery
16222,7729,INACTIVE,CADILLAC,UTILITY,2002.0,WHITE,Gasoline,N,"Timeless Image Limousine, Inc.",CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,7729Charter Sightseeing,7729Charter Sightseeing
16224,8626,ACTIVE,LINCOLN,NAUTILUS,2024.0,BLACK,Gasoline,N,AKBAR AZIZ ISMAIL,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,8626Livery,8626Livery
16226,8580,ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,A&A CHICAGO LIMO LLC,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,8580Livery,8580Livery
16230,7543,VIOLATION,LINCOLN,MKT,2017.0,BLACK,Gasoline,N,FM LIMO INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,7543Livery,7543Livery
16231,17388,RESERVED,FORD,350,2016.0,BLACK,Gasoline,N,LIMO CORP OF CHICAGO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,17388Charter Sightseeing,17388Charter Sightseeing
16232,6842,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,6842Taxi,6842Taxi
16236,7045,RESERVED,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,"FES TRANSPORTATION, INC.",CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,7045Livery,7045Livery
16240,8586,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,AN-NOOR INC.,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,8586Livery,8586Livery
16241,8003,ACTIVE,CADILLAC,ESCALADE,2019.0,BLACK,Gasoline,N,A TO ZEEQ SERVICES CORPORATION,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,8003Livery,8003Livery
16242,9976,ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,9976Livery,9976Livery
16244,9692,ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,DANAYAL LIMOUSINE INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9692Livery,9692Livery
16247,14844,INACTIVE,FORD,TRANSIT,2018.0,BLACK,Gasoline,N,JUAN M. ESCOBAR,CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,14844Charter Sightseeing,14844Charter Sightseeing
16256,8875,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,TANOLI INC.,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,8875Livery,8875Livery
16257,8248,ACTIVE,LINCOLN,NAVIGATOR L,2021.0,BLACK,Gasoline,N,"AMBASSADOR LIMOUSINE SERVICES, INC.",CHICAGO,IL,60610.0,DIS-AFFILIATED,Owner Manager,8248Livery,8248Livery
16265,9041,ACTIVE,MERCEDES,BENZ,2022.0,BLACK,Gasoline,N,EASY CAR SERVICES INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,9041Livery,9041Livery
16266,8738,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,ALAZMAH LIMO INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8738Livery,8738Livery
16268,7263,ACTIVE,VOLVO,S90,2022.0,BLACK,Gasoline,N,ALL ABOUT CHARTER INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7263Livery,7263Livery
16273,7337,ACTIVE,CADILLAC,XTS,2019.0,BLACK,Gasoline,N,MCM MOBILE INC.,CHICAGO,IL,60631.0,DIS-AFFILIATED,Owner Manager,7337Livery,7337Livery
16274,6885,INACTIVE,DODGE,GRAND CARAVAN,2011.0,DARK GRAY,Gasoline,N,BRYANT'S TRANSPORTATION SERVICES LLC,CHICAGO,IL,60643.0,DIS-AFFILIATED,Owner Manager,6885Medicar,6885Medicar
16275,4871,VIOLATION,TOYOTA,SIENNA,2009.0,WHITE,Gasoline,N,WILLIAM ESHUN,CHICAGO,IL,60640.0,DIS-AFFILIATED,Owner Manager,4871Taxi,4871Taxi
16278,5510,ACTIVE,TOYOTA,CAMRY,2018.0,BLUE/WHITE,Gasoline,N,MIRACLE EXPRESS INC.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",5510Taxi,5510Taxi
16285,5990,INACTIVE,FORD,E250,2006.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,5990Medicar,5990Medicar
16286,8114,ACTIVE,FORD,EXPEDITION,2020.0,BLACK,Gasoline,N,MUHAMMAD & SON'S LIMO CO.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,8114Livery,8114Livery
16289,7129,ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,7129Livery,7129Livery
16290,8044,ACTIVE,LINCOLN,MKT,2019.0,BLACK,Gasoline,N,SARAN TRANSPORTATION INC,CHICAGO,IL,60649.0,DIS-AFFILIATED,Owner Manager,8044Livery,8044Livery
16291,13095,INACTIVE,DODGE,650,2008.0,WHITE,Gasoline,N,LORRUS TRANSPORTATION LLC,CHICAGO,IL,60628.0,DIS-AFFILIATED,Owner Manager,13095Medicar,13095Medicar
16292,1880,VIOLATION,HONDA,CRV,2014.0,WHITE,Gasoline,N,AKOMA S. AMANZE,CHICAGO,IL,60637.0,DIS-AFFILIATED,Owner-Operator,1880Taxi,1880Taxi
16293,8224,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,LIBERTY LIMOUSINE SERVICE INC.,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,8224Livery,8224Livery
16294,9115,ACTIVE,FORD,EXPEDITION PLATINUM,2023.0,BLACK,Gasoline,N,AMERICAN A1 SERVICES INC.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,9115Livery,9115Livery
16295,9959,ACTIVE,CADILLAC,ESCALADE ESV,2020.0,BLACK,Gasoline,N,AKINADIKAT BATS LLC,CHICAGO,IL,60620.0,DIS-AFFILIATED,Owner Manager,9959Livery,9959Livery
16297,8596,ACTIVE,CADILLAC,ESCALADE ESV,2022.0,BLACK,Gasoline,N,JUST CRUISIN INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8596Livery,8596Livery
16298,17785,INACTIVE,INTL,STARCRAFT,2014.0,WHITE,Gasoline,N,41 LEAF CONSULTING CORP,CHICAGO,IL,60603.0,DIS-AFFILIATED,Owner Manager,17785Charter Sightseeing,17785Charter Sightseeing
16299,8550,VIOLATION,CHEVROLET,SUBURBAN,2016.0,BLACK,Gasoline,N,AOT TRANSPORTATION & LOGISTICS CO. INC.,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,8550Livery,8550Livery
16300,9926,VIOLATION,CADILLAC,XTS,2017.0,BLACK,Gasoline,N,BAKALI CORPORATION,CHICAGO,IL,60629.0,DIS-AFFILIATED,Owner Manager,9926Livery,9926Livery
16301,3916,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,ALADIN TAXICAB INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3916Taxi,3916Taxi
16303,9257,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,GLOBAX LIMO INC,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,9257Livery,9257Livery
16311,6413,INACTIVE,DODGE,CARAVAN,2006.0,SILVER,Gasoline,N,PAL TRANSPORTATION CORPORATION,CHICAGO,IL,60628.0,DIS-AFFILIATED,Owner Manager,6413Medicar,6413Medicar
16312,8073,VIOLATION,CADILLAC,XTS,2019.0,BLACK,Gasoline,N,MOHAMMED ABDUL OBAID,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,8073Livery,8073Livery
16314,12691,INACTIVE,FORD,E350,2011.0,SILVER,Gasoline,N,"SCR MEDICAL TRANSPORTATION, INC.",CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,12691Medicar,12691Medicar
16328,7978,ACTIVE,VOLVO,S90,2023.0,BLACK,Gasoline,N,WINDY CITY LIMOUSINE COMPANY LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7978Livery,7978Livery
16336,13478,RESERVED,FORD,E450,2017.0,WHITE,Gasoline,N,CHICAGO CLOUD 9 LIMO INC.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,13478Charter Sightseeing,13478Charter Sightseeing
16338,9373,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,HAWA MAA INC,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,9373Livery,9373Livery
16340,8132,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,NUR II LTD.,CHICAGO,IL,60620.0,DIS-AFFILIATED,Owner Manager,8132Livery,8132Livery
16345,10669,INACTIVE,FORD,F650,2008.0,BLACK,Gasoline,N,CAREY LIMOUSINE CHICAGO INC,CHICAGO,IL,60631.0,DIS-AFFILIATED,Owner Manager,10669Charter Sightseeing,10669Charter Sightseeing
16346,9762,ACTIVE,FORD,EXPEDITION PLATINUM,2023.0,BLACK,Gasoline,N,WELCOME LIMO SERVICE INC.,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,9762Livery,9762Livery
16351,16451,INACTIVE,FORD,STARCRAFT,2014.0,WHITE,Gasoline,N,CHICAGO BUS RENTAL INC,CHICAGO,IL,60603.0,DIS-AFFILIATED,Owner Manager,16451Charter Sightseeing,16451Charter Sightseeing
16352,13927,INACTIVE,MERCEDES,SPRINTER,2011.0,BLACK,Gasoline,N,EAST WEST TRAVEL INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,13927Charter Sightseeing,13927Charter Sightseeing
16355,461,VIOLATION,FORD,ESCAPE,2013.0,WHITE,Gasoline,N,MCCAB XIX CORP.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,461Taxi,461Taxi
16357,4279,VIOLATION,TOYOTA,RAV4,2015.0,SILVER,Gasoline,N,4279 TAXI CORP.,CHICAGO,IL,60645.0,Independent2,Owner-Operator,4279Taxi,4279Taxi
16358,8107,ACTIVE,LINCOLN,NAVIGATOR,2021.0,BLACK,Gasoline,N,ARRIVE AND GO INC.,CHICAGO,IL,60607.0,DIS-AFFILIATED,Owner Manager,8107Livery,8107Livery
16360,7725,ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Gasoline,N,"SAFA ASSOCIATES INC.,",CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,7725Livery,7725Livery
16362,5808,VIOLATION,CHEVROLET,IMPALA,2012.0,BLACK/WHITE/STRIPES,Gasoline,N,MICHAEL CADE,CHICAGO,IL,60620.0,Independent1,Owner-Operator,5808Taxi,5808Taxi
16363,7845,ACTIVE,GMC,YUKON,2021.0,BLACK,Gasoline,N,STATE LIMO INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7845Livery,7845Livery
16364,7976,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,7976Livery,7976Livery
16369,18381,RESERVED,FORD,ECONOLINE,2012.0,WHITE,Gasoline,N,RENAISSANCE ADULT DAY SERVICES INC,CHICAGO,IL,60619.0,DIS-AFFILIATED,Owner Manager,18381Charter Sightseeing,18381Charter Sightseeing
16370,21227,ACTIVE,FREIGHTLINER,M2,2014.0,WHITE,Gasoline,N,"EMPEROR LIMOUSINE AND PARTY BUS, LLC",CHICAGO,IL,60605.0,DIS-AFFILIATED,Owner Manager,21227Charter Sightseeing,21227Charter Sightseeing
16374,8789,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,JOHN H. GLENN,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8789Livery,8789Livery
16375,7541,ACTIVE,LINCOLN,NAUTILUS,2022.0,BLACK,Gasoline,N,DANAYAL LIMOUSINE INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,7541Livery,7541Livery
16379,9503,ACTIVE,GMC,YUKON,2022.0,BLACK,Gasoline,N,APEX LIMO SERVICES INC.,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,9503Livery,9503Livery
16380,8731,ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Gasoline,N,BLACK FLEET LIMOUSINE INC.,CHICAGO,IL,60601.0,DIS-AFFILIATED,Owner Manager,8731Livery,8731Livery
16383,1994,VIOLATION,NISSAN,ALTIMA,2013.0,WHITE,Gasoline,N,ZAY TAXI CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner-Operator,1994Taxi,1994Taxi
16389,9354,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,ALI LIMOUSINE INC,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,9354Livery,9354Livery
16391,9331,ACTIVE,LINCOLN,NAVIGATOR,2024.0,BLACK,Gasoline,N,ALEYNA CORPORATION,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,9331Livery,9331Livery
16393,7181,RESERVED,LINCOLN,NAVIGATOR,2017.0,BLACK,Gasoline,N,O'HARE-MIDWAY LIMOUSINE SERVICE INC # 2,CHICAGO,IL,60640.0,DIS-AFFILIATED,Owner Manager,7181Livery,7181Livery
16394,6758,INACTIVE,FORD,E250,2008.0,WHITE,Gasoline,N,Joiner Enterprises Inc,CHICAGO,IL,60649.0,DIS-AFFILIATED,Owner Manager,6758Medicar,6758Medicar
16397,8753,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,NOUR LIMO SERVICE INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8753Livery,8753Livery
16399,8551,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,GILGIT HK INC,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,8551Livery,8551Livery
16400,1224,ACTIVE,TOYOTA,COROLLA,2018.0,WHITE,Gasoline,N,ARES CAB CORP.,CHICAGO,IL,60659.0,Top Cab Association,Top Cab Corp.,1224Taxi,1224Taxi
16401,5497,INACTIVE,FORD,VAN,2001.0,WHITE,Gasoline,N,"MIDWEST MEDICAL SERVICE, INC.",CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,5497Ambulance,5497Ambulance
16406,7505,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,U NEED A CAB INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,7505Livery,7505Livery
16408,7055,ACTIVE,CHEVROLET,SUBURBAN,2020.0,BLACK,Gasoline,N,LIMOCOMFORT CORPORATION,CHICAGO,IL,60639.0,DIS-AFFILIATED,Owner Manager,7055Livery,7055Livery
16415,7068,ACTIVE,CHEVROLET,SUBURBAN,2016.0,BLACK,Gasoline,N,AMM'S LIMOUSINE SERVICE INC,CHICAGO,IL,60654.0,DIS-AFFILIATED,Owner Manager,7068Livery,7068Livery
16418,2377,ACTIVE,TOYOTA,RAV4,2023.0,WHITE/BLACK/STRIPES,Gasoline,N,"LDU 10, CORP.",CHICAGO,IL,60618.0,Independent1,Owner-Operator,2377Taxi,2377Taxi
16419,5021,INACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Gasoline,N,TOWER AMBULANCE,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,5021Ambulance,5021Ambulance
16420,4232,ACTIVE,TOYOTA,SIENNA,2019.0,WHITE/BLUE/STRIPES,Gasoline,Y,ZAF CAB CORP,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner-Operator,4232Taxi,4232Taxi
16421,6598,INACTIVE,FORD,E150,2008.0,WHITE,Gasoline,N,BLUEJAY TRANSPORTATION LLP,CHICAGO,IL,60624.0,DIS-AFFILIATED,Owner Manager,6598Medicar,6598Medicar
16423,8719,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,SASHA LIMO INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,8719Livery,8719Livery
16424,6209,VIOLATION,TOYOTA,SCION,2012.0,WHITE,Gasoline,N,PAAC CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6209Taxi,6209Taxi
16425,7798,VIOLATION,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,"TAJ PALACE INC,",CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,7798Livery,7798Livery
16428,6698,ACTIVE,MITSUBISHI,MIRAGE G4 ES,2021.0,BLACK,Gasoline,N,SAAD TAXI LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,6698Taxi,6698Taxi
16429,5216,ACTIVE,TOYOTA,SIENNA,2020.0,WHITE,Gasoline,Y,ZEKI CORP,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,5216Taxi,5216Taxi
16431,8235,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,ZAMZAM SERVICES LLC,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,8235Livery,8235Livery
16432,7208,ACTIVE,CHEVROLET,SUBURBAN,2022.0,BLACK,Gasoline,N,STEPHEN M LA BELLE,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,7208Livery,7208Livery
16434,5824,INACTIVE,FORD,E250,2006.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,DIS-AFFILIATED,Owner Manager,5824Medicar,5824Medicar
16436,3016,VIOLATION,TOYOTA,SIENNA,2019.0,WHITE,Gasoline,Y,DRAKE GLOBAL ENTERPRISES INC.,CHICAGO,IL,60618.0,Top Cab Association,Owner Manager,3016Taxi,3016Taxi
16439,12259,INACTIVE,FORD,EXPEDITION,2007.0,WHITE,Gasoline,N,CLUB CHITOWN LIMOUSINE INC,CHICAGO,IL,60611.0,DIS-AFFILIATED,Owner Manager,12259Charter Sightseeing,12259Charter Sightseeing
16449,5661,VIOLATION,CHEVROLET,IMPALA,2012.0,WHITE,Gasoline,N,AQIL CAB CO.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,5661Taxi,5661Taxi
16451,8342,ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,ALL AMERICAN LIMOUSINE INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,8342Livery,8342Livery
16452,7767,ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,CHICAGO BLUE LIMOUSINE SERVICE LLC,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,7767Livery,7767Livery
